onset	duration	experiment_name	sub	ses	datafile_basename	display_refreshrate	group	randomseed	session_date	session_start_date_time_utc	session_time	block	fixation2trs_durationerror	fixation2trs_offsetdelay	fixation2trs_offsettime	fixation2trs_onsetdelay	fixation2trs_onsettime	fixation2trs_onsettoonsettime	goodwork_durationerror	goodwork_finishtime	goodwork_onsetdelay	goodwork_onsettime	goodwork_onsettoonsettime	procedure_block	runlist	runlist_cycle	runlist_sample	running_block	trial	condition	interblockinterval_duration	interblockinterval_durationerror	interblockinterval_finishtime	interblockinterval_offsetdelay	interblockinterval_offsettime	interblockinterval_onsetdelay	interblockinterval_onsettime	interblockinterval_onsettoonsettime	procedure_trial	run2blocklist	run2blocklist_cycle	run2blocklist_sample	run3blocklist	run3blocklist_cycle	run3blocklist_sample	run4blocklist	run4blocklist_cycle	run4blocklist_sample	run5blocklist	run5blocklist_cycle	run5blocklist_sample	running_trial	subtrial	a2highlargeedblocklist	a2highlargeedblocklist_cycle	a2highlargeedblocklist_sample	a3highlargeedblocklist	a3highlargeedblocklist_cycle	a3highlargeedblocklist_sample	a4highlargeedblocklist	a4highlargeedblocklist_cycle	a4highlargeedblocklist_sample	a5highlargeedblocklist	a5highlargeedblocklist_cycle	a5highlargeedblocklist_sample	b2highsmalledblocklist	b2highsmalledblocklist_cycle	b2highsmalledblocklist_sample	b3highsmalledblocklist	b3highsmalledblocklist_cycle	b3highsmalledblocklist_sample	b4highsmalledblocklist	b4highsmalledblocklist_cycle	b4highsmalledblocklist_sample	b5highsmalledblocklist	b5highsmalledblocklist_cycle	b5highsmalledblocklist_sample	c2lowlargeedblocklist	c2lowlargeedblocklist_cycle	c2lowlargeedblocklist_sample	c3lowlargeedblocklist	c3lowlargeedblocklist_cycle	c3lowlargeedblocklist_sample	c4lowlargeedblocklist	c4lowlargeedblocklist_cycle	c4lowlargeedblocklist_sample	c5lowlargeedblocklist	c5lowlargeedblocklist_cycle	c5lowlargeedblocklist_sample	d2highlargeedblocklist	d2highlargeedblocklist_cycle	d2highlargeedblocklist_sample	d3lowsmalledblocklist	d3lowsmalledblocklist_cycle	d3lowsmalledblocklist_sample	d4lowsmalledblocklist	d4lowsmalledblocklist_cycle	d4lowsmalledblocklist_sample	d5lowsmalledblocklist	d5lowsmalledblocklist_cycle	d5lowsmalledblocklist_sample	e2officelargeblocklist	e2officelargeblocklist_cycle	e2officelargeblocklist_sample	e3officelargeblocklist	e3officelargeblocklist_cycle	e3officelargeblocklist_sample	e4officelargeblocklist	e4officelargeblocklist_cycle	e4officelargeblocklist_sample	e5officelargeblocklist	e5officelargeblocklist_cycle	e5officelargeblocklist_sample	f2officesmallblocklist	f2officesmallblocklist_cycle	f2officesmallblocklist_sample	f3officesmallblocklist	f3officesmallblocklist_cycle	f3officesmallblocklist_sample	f4officesmallblocklist	f4officesmallblocklist_cycle	f4officesmallblocklist_sample	f5officesmallblocklist	f5officesmallblocklist_cycle	f5officesmallblocklist_sample	filename	isi_duration	isi_durationerror	isi_finishtime	isi_onsetdelay	isi_onsettime	isi_onsettoonsettime	procedure_subtrial	running_subtrial	stimslide_duration	stimslide_durationerror	stimslide_finishtime	stimslide_offsetdelay	stimslide_offsettime	stimslide_onsetdelay	stimslide_onsettime	stimslide_onsettoonsettime	stimslide_resp	stimslide_rt	stimslide_rttime	onset_unrounded
42	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	2	OfficeSmall	8000.0	0.0	267898.0	0.0	267898.0	0.0	267898.0	0.0	F5OfficeSmallBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	Run5BlockList	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	F5_05.jpg	500	0	264399	-1	264399	0	TrialProc1	F5OfficeSmallBlockList	2500	0	261900	0	261900	0	261900	2499	n/a	0	0	41.986
45	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	2	OfficeSmall	8000.0	0.0	267898.0	0.0	267898.0	0.0	267898.0	0.0	F5OfficeSmallBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	Run5BlockList	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.0	1.0	6.0	F5_06.jpg	500	0	267398	-1	267398	0	TrialProc1	F5OfficeSmallBlockList	2500	0	264899	0	264899	0	264899	2499	d	1202	266101	44.985
56	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	3	HighSmallED	8000.0	1.0	293889.0	1.0	293889.0	-1.0	293888.0	0.0	B5HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run5BlockList	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B5_01.jpg	500	0	278394	-1	278394	0	TrialProc1	B5HighSmallEDBlockList	2500	0	275895	0	275895	-3	275895	2499	n/a	0	0	55.981
59	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	3	HighSmallED	8000.0	1.0	293889.0	1.0	293889.0	-1.0	293888.0	0.0	B5HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run5BlockList	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B5_02.jpg	500	0	281393	-1	281393	0	TrialProc1	B5HighSmallEDBlockList	2500	0	278894	0	278894	0	278894	2499	n/a	0	0	58.98
62	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	3	HighSmallED	8000.0	1.0	293889.0	1.0	293889.0	-1.0	293888.0	0.0	B5HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run5BlockList	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B5_03.jpg	500	0	284392	-1	284392	0	TrialProc1	B5HighSmallEDBlockList	2500	0	281893	0	281893	0	281893	2499	c	1799	283692	61.979
65	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	3	HighSmallED	8000.0	1.0	293889.0	1.0	293889.0	-1.0	293888.0	0.0	B5HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run5BlockList	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B5_04.jpg	500	0	287391	-1	287391	0	TrialProc1	B5HighSmallEDBlockList	2500	0	284892	0	284892	0	284892	2499	n/a	0	0	64.97800000000001
68	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	3	HighSmallED	8000.0	1.0	293889.0	1.0	293889.0	-1.0	293888.0	0.0	B5HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run5BlockList	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B5_05.jpg	500	0	290390	-1	290390	0	TrialProc1	B5HighSmallEDBlockList	2500	0	287891	0	287891	0	287891	2499	d	833	288724	67.977
71	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	3	HighSmallED	8000.0	1.0	293889.0	1.0	293889.0	-1.0	293888.0	0.0	B5HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run5BlockList	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B5_06.jpg	500	0	293389	-1	293389	0	TrialProc1	B5HighSmallEDBlockList	2500	0	290890	0	290890	0	290890	2499	c	1218	292108	70.976
82	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	4	OfficeLarge	8000.0	0.0	319879.0	0.0	319879.0	0.0	319879.0	0.0	E5OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run5BlockList	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E5_01.jpg	500	0	304385	0	304385	0	TrialProc1	E5OfficeLargeBlockList	2500	1	301886	1	301886	-3	301885	2500	c	1215	303100	81.971
85	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	4	OfficeLarge	8000.0	0.0	319879.0	0.0	319879.0	0.0	319879.0	0.0	E5OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run5BlockList	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E5_02.jpg	500	1	307384	-1	307383	0	TrialProc1	E5OfficeLargeBlockList	2500	0	304884	0	304884	-1	304884	2499	n/a	0	0	84.97
88	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	4	OfficeLarge	8000.0	0.0	319879.0	0.0	319879.0	0.0	319879.0	0.0	E5OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run5BlockList	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E5_03.jpg	500	0	310382	-1	310382	0	TrialProc1	E5OfficeLargeBlockList	2500	0	307883	0	307883	0	307883	2499	n/a	0	0	87.969
91	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	4	OfficeLarge	8000.0	0.0	319879.0	0.0	319879.0	0.0	319879.0	0.0	E5OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run5BlockList	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E5_04.jpg	500	0	313381	-1	313381	0	TrialProc1	E5OfficeLargeBlockList	2500	0	310882	0	310882	0	310882	2499	n/a	0	0	90.968
94	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	4	OfficeLarge	8000.0	0.0	319879.0	0.0	319879.0	0.0	319879.0	0.0	E5OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run5BlockList	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E5_05.jpg	500	0	316380	-1	316380	0	TrialProc1	E5OfficeLargeBlockList	2500	0	313881	0	313881	0	313881	2499	d	1707	315588	93.967
97	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	4	OfficeLarge	8000.0	0.0	319879.0	0.0	319879.0	0.0	319879.0	0.0	E5OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run5BlockList	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E5_06.jpg	500	0	319379	-1	319379	0	TrialProc1	E5OfficeLargeBlockList	2500	0	316880	0	316880	0	316880	2499	c	1684	318564	96.966
108	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	5	HighLargeED	8000.0	0.0	345869.0	0.0	345869.0	0.0	345869.0	0.0	A5HighLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	Run5BlockList	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	A5_01.jpg	500	0	330375	-1	330375	0	TrialProc1	A5HighLargeEDBlockList	2500	0	327876	0	327876	-3	327876	2499	d	1056	328932	107.962
111	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	5	HighLargeED	8000.0	0.0	345869.0	0.0	345869.0	0.0	345869.0	0.0	A5HighLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	Run5BlockList	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	A5_02.jpg	500	0	333374	-1	333374	0	TrialProc1	A5HighLargeEDBlockList	2500	0	330875	0	330875	0	330875	2499	n/a	0	0	110.961
114	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	5	HighLargeED	8000.0	0.0	345869.0	0.0	345869.0	0.0	345869.0	0.0	A5HighLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	Run5BlockList	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	A5_03.jpg	500	0	336373	-1	336373	0	TrialProc1	A5HighLargeEDBlockList	2500	0	333874	0	333874	0	333874	2499	d	1946	335820	113.96
117	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	5	HighLargeED	8000.0	0.0	345869.0	0.0	345869.0	0.0	345869.0	0.0	A5HighLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	Run5BlockList	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	A5_04.jpg	500	0	339372	-1	339372	0	TrialProc1	A5HighLargeEDBlockList	2500	0	336873	0	336873	0	336873	2499	n/a	0	0	116.959
120	2.5	000_R01_VB_allProc	35	1	000_R01_VB_allProc-35-1	60.03	1	-1671241647	8/6/18	8/6/18 17:29	13:29:24	2	0.0	0.0	219916.0	8.0	219916.0	3998.0	-999999.0	405810.0	-3.0	379857.0	0.0	Run5Proc	2	1.0	2.0	RunList	5	HighLargeED	8000.0	0.0	345869.0	0.0	345869.0	0.0	345869.0	0.0	A5HighLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	Run5BlockList	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	A5_05.jpg	500	0	342371	0	342371	0	TrialProc1	A5HighLargeEDBlockList	2500	1	339872	1	339872	-1	339871	2500	n/a	0	0	119.957
