onset	duration	experiment_name	sub	ses	clock_information	datafile_basename	display_refreshrate	experiment_version	group	randomseed	runtime_capabilities	runtime_version	runtimeversionexpected	session_date	session_start_date_time_utc	session_time	studio_version	block	fixation2trs_durationerror	fixation2trs_offsetdelay	fixation2trs_offsettime	fixation2trs_onsetdelay	fixation2trs_onsettime	fixation2trs_onsettoonsettime	goodwork_durationerror	goodwork_finishtime	goodwork_onsetdelay	goodwork_onsettime	goodwork_onsettoonsettime	procedure_block	runlist	runlist_cycle	runlist_sample	running_block	trial	condition	interblockinterval_duration	interblockinterval_durationerror	interblockinterval_finishtime	interblockinterval_offsetdelay	interblockinterval_offsettime	interblockinterval_onsetdelay	interblockinterval_onsettime	interblockinterval_onsettoonsettime	procedure_trial	run1blocklist	run1blocklist_cycle	run1blocklist_sample	run3blocklist	run3blocklist_cycle	run3blocklist_sample	run4blocklist	run4blocklist_cycle	run4blocklist_sample	running_trial	subtrial	a1highlargeedblocklist	a1highlargeedblocklist_cycle	a1highlargeedblocklist_sample	a3highlargeedblocklist	a3highlargeedblocklist_cycle	a3highlargeedblocklist_sample	a4highlargeedblocklist	a4highlargeedblocklist_cycle	a4highlargeedblocklist_sample	b1highsmalledblocklist	b1highsmalledblocklist_cycle	b1highsmalledblocklist_sample	b3highsmalledblocklist	b3highsmalledblocklist_cycle	b3highsmalledblocklist_sample	b4highsmalledblocklist	b4highsmalledblocklist_cycle	b4highsmalledblocklist_sample	c1lowlargeedblocklist	c1lowlargeedblocklist_cycle	c1lowlargeedblocklist_sample	c3lowlargeedblocklist	c3lowlargeedblocklist_cycle	c3lowlargeedblocklist_sample	c4lowlargeedblocklist	c4lowlargeedblocklist_cycle	c4lowlargeedblocklist_sample	d1lowsmalledblocklist	d1lowsmalledblocklist_cycle	d1lowsmalledblocklist_sample	d3lowsmalledblocklist	d3lowsmalledblocklist_cycle	d3lowsmalledblocklist_sample	d4lowsmalledblocklist	d4lowsmalledblocklist_cycle	d4lowsmalledblocklist_sample	e1officelargeblocklist	e1officelargeblocklist_cycle	e1officelargeblocklist_sample	e3officelargeblocklist	e3officelargeblocklist_cycle	e3officelargeblocklist_sample	e4officelargeblocklist	e4officelargeblocklist_cycle	e4officelargeblocklist_sample	f1officesmallblocklist	f1officesmallblocklist_cycle	f1officesmallblocklist_sample	f3officesmallblocklist	f3officesmallblocklist_cycle	f3officesmallblocklist_sample	f4officesmallblocklist	f4officesmallblocklist_cycle	f4officesmallblocklist_sample	filename	isi_duration	isi_durationerror	isi_finishtime	isi_onsetdelay	isi_onsettime	isi_onsettoonsettime	procedure_subtrial	running_subtrial	stimslide_duration	stimslide_durationerror	stimslide_finishtime	stimslide_offsetdelay	stimslide_offsettime	stimslide_onsetdelay	stimslide_onsettime	stimslide_onsettoonsettime	stimslide_resp	stimslide_rt	stimslide_rttime	onset_unrounded
42	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	2.0	HighSmallED	8000.0	0.0	513775.0	0.0	513775.0	0.0	513775.0	0.0	B4HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	Run4BlockList	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B4_05.jpg	500.0	0.0	510275.0	0.0	510275.0	0.0	TrialProc1	B4HighSmallEDBlockList	2500.0	0.0	507775.0	0.0	507775.0	0.0	507775.0	2500.0	d	1771.0	509546.0	42.0
45	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	2.0	HighSmallED	8000.0	0.0	513775.0	0.0	513775.0	0.0	513775.0	0.0	B4HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	Run4BlockList	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B4_06.jpg	500.0	0.0	513275.0	0.0	513275.0	0.0	TrialProc1	B4HighSmallEDBlockList	2500.0	0.0	510775.0	0.0	510775.0	0.0	510775.0	2500.0	d	795.0	511570.0	45.0
56	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	3.0	LowLargeED	8000.0	0.0	539774.0	0.0	539774.0	0.0	539774.0	0.0	C4LowLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run4BlockList	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	C4_01.jpg	500.0	1.0	524275.0	0.0	524274.0	0.0	TrialProc1	C4LowLargeEDBlockList	2500.0	1.0	521775.0	1.0	521775.0	-1.0	521774.0	2500.0	d	987.0	522761.0	55.999
59	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	3.0	LowLargeED	8000.0	0.0	539774.0	0.0	539774.0	0.0	539774.0	0.0	C4LowLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run4BlockList	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	C4_02.jpg	500.0	0.0	527274.0	0.0	527274.0	0.0	TrialProc1	C4LowLargeEDBlockList	2500.0	1.0	524775.0	1.0	524775.0	0.0	524774.0	2500.0	d	1147.0	525921.0	58.999
62	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	3.0	LowLargeED	8000.0	0.0	539774.0	0.0	539774.0	0.0	539774.0	0.0	C4LowLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run4BlockList	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	C4_03.jpg	500.0	0.0	530274.0	0.0	530274.0	0.0	TrialProc1	C4LowLargeEDBlockList	2500.0	1.0	527775.0	1.0	527775.0	0.0	527774.0	2500.0	d	1235.0	529009.0	61.999
65	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	3.0	LowLargeED	8000.0	0.0	539774.0	0.0	539774.0	0.0	539774.0	0.0	C4LowLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run4BlockList	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	C4_04.jpg	500.0	0.0	533274.0	0.0	533274.0	0.0	TrialProc1	C4LowLargeEDBlockList	2500.0	0.0	530774.0	0.0	530774.0	0.0	530774.0	2500.0	d	875.0	531649.0	64.999
68	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	3.0	LowLargeED	8000.0	0.0	539774.0	0.0	539774.0	0.0	539774.0	0.0	C4LowLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run4BlockList	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	C4_05.jpg	500.0	0.0	536274.0	0.0	536274.0	0.0	TrialProc1	C4LowLargeEDBlockList	2500.0	0.0	533774.0	0.0	533774.0	0.0	533774.0	2500.0	d	1603.0	535377.0	67.999
71	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	3.0	LowLargeED	8000.0	0.0	539774.0	0.0	539774.0	0.0	539774.0	0.0	C4LowLargeEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	Run4BlockList	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	C4_06.jpg	500.0	0.0	539274.0	0.0	539274.0	0.0	TrialProc1	C4LowLargeEDBlockList	2500.0	0.0	536774.0	0.0	536774.0	0.0	536774.0	2500.0	d	955.0	537729.0	70.999
82	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	4.0	OfficeLarge	8000.0	0.0	565774.0	0.0	565774.0	0.0	565774.0	0.0	E4OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run4BlockList	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E4_01.jpg	500.0	0.0	550274.0	0.0	550274.0	0.0	TrialProc1	E4OfficeLargeBlockList	2500.0	0.0	547774.0	0.0	547774.0	0.0	547774.0	2500.0	d	683.0	548457.0	81.999
85	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	4.0	OfficeLarge	8000.0	0.0	565774.0	0.0	565774.0	0.0	565774.0	0.0	E4OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run4BlockList	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E4_02.jpg	500.0	0.0	553274.0	0.0	553274.0	0.0	TrialProc1	E4OfficeLargeBlockList	2500.0	0.0	550774.0	0.0	550774.0	0.0	550774.0	2500.0	d	1059.0	551833.0	84.999
88	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	4.0	OfficeLarge	8000.0	0.0	565774.0	0.0	565774.0	0.0	565774.0	0.0	E4OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run4BlockList	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E4_03.jpg	500.0	0.0	556274.0	0.0	556274.0	0.0	TrialProc1	E4OfficeLargeBlockList	2500.0	0.0	553774.0	0.0	553774.0	0.0	553774.0	2500.0	c	1075.0	554849.0	87.999
91	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	4.0	OfficeLarge	8000.0	0.0	565774.0	0.0	565774.0	0.0	565774.0	0.0	E4OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run4BlockList	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E4_04.jpg	500.0	0.0	559274.0	0.0	559274.0	0.0	TrialProc1	E4OfficeLargeBlockList	2500.0	0.0	556774.0	0.0	556774.0	0.0	556774.0	2500.0	d	1779.0	558553.0	90.999
94	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	4.0	OfficeLarge	8000.0	0.0	565774.0	0.0	565774.0	0.0	565774.0	0.0	E4OfficeLargeBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	Run4BlockList	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E4_05.jpg	500.0	0.0	562274.0	0.0	562274.0	0.0	TrialProc1	E4OfficeLargeBlockList	2500.0	0.0	559774.0	0.0	559774.0	0.0	559774.0	2500.0	d	1171.0	560945.0	93.999
